217,1,1,0,"1 PLD","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 PLV2","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,0,1,"1 LAA","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 LAB","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 LAC","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLC","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLA","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLB","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLV1","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLD","AKE","NE+","D14",,0,1.00000,,,,"20230901","20240630",0.00440,,,"D11",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,1,"1 LAA","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 LAB","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 LAC","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLC","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLA","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLB","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLV1","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,0,"1 PLD","EVO","NE+","C11",,0,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1PlusA1PlusB1PlusD1PlusV",,,,0,
217,1,0,1,"1 LAA","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 LAB","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 LAC","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLC","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLA","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLB","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLV1","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLD","ADW","NE+","C11",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,1,"1 LAA","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 LAB","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 LAC","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLC","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLA","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLB","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLV1","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,0,0,"1 PLD","VDE","NE+","C12",,0,1.00000,,,,"20230901","20240630",0.00440,,,"C12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
222,4,4,4,"2 KTA","MSM","LA","C22",,23,4.00000,,,,"20230901","20240630",0.01760,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,0,
218,2,2,2,"2 KTA","GBA","GO","C22",,23,2.00000,,,,"20230901","20240630",0.00880,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
219,4,4,4,"2 KTA","MPE","NE","C22",,23,4.00000,,,,"20230901","20240630",0.01760,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,0,
220,3,3,3,"2 KTA","ATR","FR","C22",,23,3.00000,,,,"20230901","20240630",0.01320,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
221,2,2,2,"2 KTA","MVH","EN","C22",,23,2.00000,,,,"20230901","20240630",0.00880,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
223,3,3,3,"2 KTA","ABL","GR","C22",,0,3.00000,,,,"20230901","20240630",0.01320,,,"C22",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
